"시점","자치구별(1)","자치구별(2)",시간대별(1),시간대별(2),발생건수,사망자수,부상자수
"2018","합계","소계",합계,소계,38795,304,53751
"2018","합계","소계",합계,00시-02시,2574,30,3943
"2018","합계","소계",합계,02시-04시,1701,27,2595
"2018","합계","소계",합계,04시-06시,1621,40,2346
"2018","합계","소계",합계,06시-08시,2189,33,3030
"2018","합계","소계",합계,08시-10시,3586,19,4769
"2018","합계","소계",합계,10시-12시,3438,20,4636
"2018","합계","소계",합계,12시-14시,3590,18,4882
"2018","합계","소계",합계,14시-16시,3854,17,5184
"2018","합계","소계",합계,16시-18시,4262,23,5669
"2018","합계","소계",합계,18시-20시,4655,20,6189
"2018","합계","소계",합계,20시-22시,3800,28,5341
"2018","합계","소계",합계,22시-24시,3525,29,5167
"2018","합계","종로구",합계,소계,1134,6,1546
"2018","합계","종로구",합계,00시-02시,76,1,114
"2018","합계","종로구",합계,02시-04시,40,-,60
"2018","합계","종로구",합계,04시-06시,43,-,58
"2018","합계","종로구",합계,06시-08시,64,2,93
"2018","합계","종로구",합계,08시-10시,94,-,132
"2018","합계","종로구",합계,10시-12시,108,-,136
"2018","합계","종로구",합계,12시-14시,111,1,137
"2018","합계","종로구",합계,14시-16시,118,-,168
"2018","합계","종로구",합계,16시-18시,105,-,138
"2018","합계","종로구",합계,18시-20시,131,-,162
"2018","합계","종로구",합계,20시-22시,115,1,167
"2018","합계","종로구",합계,22시-24시,129,1,181
"2018","합계","중구",합계,소계,1128,9,1506
"2018","합계","중구",합계,00시-02시,64,-,98
"2018","합계","중구",합계,02시-04시,57,-,73
"2018","합계","중구",합계,04시-06시,51,3,58
"2018","합계","중구",합계,06시-08시,60,-,95
"2018","합계","중구",합계,08시-10시,92,-,118
"2018","합계","중구",합계,10시-12시,131,1,167
"2018","합계","중구",합계,12시-14시,125,-,165
"2018","합계","중구",합계,14시-16시,118,-,159
"2018","합계","중구",합계,16시-18시,121,1,173
"2018","합계","중구",합계,18시-20시,119,3,152
"2018","합계","중구",합계,20시-22시,107,1,138
"2018","합계","중구",합계,22시-24시,83,-,110
"2018","합계","용산구",합계,소계,1330,14,1852
"2018","합계","용산구",합계,00시-02시,93,3,142
"2018","합계","용산구",합계,02시-04시,71,1,103
"2018","합계","용산구",합계,04시-06시,65,2,92
"2018","합계","용산구",합계,06시-08시,81,2,111
"2018","합계","용산구",합계,08시-10시,123,2,149
"2018","합계","용산구",합계,10시-12시,120,1,168
"2018","합계","용산구",합계,12시-14시,114,-,166
"2018","합계","용산구",합계,14시-16시,124,1,170
"2018","합계","용산구",합계,16시-18시,134,-,193
"2018","합계","용산구",합계,18시-20시,145,-,186
"2018","합계","용산구",합계,20시-22시,142,2,198
"2018","합계","용산구",합계,22시-24시,118,-,174
"2018","합계","성동구",합계,소계,1143,9,1561
"2018","합계","성동구",합계,00시-02시,71,-,97
"2018","합계","성동구",합계,02시-04시,54,2,90
"2018","합계","성동구",합계,04시-06시,57,1,99
"2018","합계","성동구",합계,06시-08시,66,-,80
"2018","합계","성동구",합계,08시-10시,109,1,134
"2018","합계","성동구",합계,10시-12시,103,1,147
"2018","합계","성동구",합계,12시-14시,96,-,132
"2018","합계","성동구",합계,14시-16시,119,-,153
"2018","합계","성동구",합계,16시-18시,122,2,144
"2018","합계","성동구",합계,18시-20시,129,1,183
"2018","합계","성동구",합계,20시-22시,112,1,147
"2018","합계","성동구",합계,22시-24시,105,-,155
"2018","합계","광진구",합계,소계,1108,10,1474
"2018","합계","광진구",합계,00시-02시,104,1,151
"2018","합계","광진구",합계,02시-04시,51,-,83
"2018","합계","광진구",합계,04시-06시,34,1,40
"2018","합계","광진구",합계,06시-08시,64,2,97
"2018","합계","광진구",합계,08시-10시,107,1,121
"2018","합계","광진구",합계,10시-12시,89,-,130
"2018","합계","광진구",합계,12시-14시,104,2,126
"2018","합계","광진구",합계,14시-16시,98,-,126
"2018","합계","광진구",합계,16시-18시,107,3,137
"2018","합계","광진구",합계,18시-20시,103,-,129
"2018","합계","광진구",합계,20시-22시,124,-,163
"2018","합계","광진구",합계,22시-24시,123,-,171
"2018","합계","동대문구",합계,소계,1699,14,2160
"2018","합계","동대문구",합계,00시-02시,70,1,103
"2018","합계","동대문구",합계,02시-04시,46,2,59
"2018","합계","동대문구",합계,04시-06시,58,2,76
"2018","합계","동대문구",합계,06시-08시,102,2,118
"2018","합계","동대문구",합계,08시-10시,170,-,222
"2018","합계","동대문구",합계,10시-12시,160,-,215
"2018","합계","동대문구",합계,12시-14시,183,2,211
"2018","합계","동대문구",합계,14시-16시,195,1,248
"2018","합계","동대문구",합계,16시-18시,212,2,260
"2018","합계","동대문구",합계,18시-20시,196,-,233
"2018","합계","동대문구",합계,20시-22시,170,1,212
"2018","합계","동대문구",합계,22시-24시,137,1,203
"2018","합계","중랑구",합계,소계,1565,10,2135
"2018","합계","중랑구",합계,00시-02시,86,1,132
"2018","합계","중랑구",합계,02시-04시,39,-,48
"2018","합계","중랑구",합계,04시-06시,75,1,116
"2018","합계","중랑구",합계,06시-08시,73,1,109
"2018","합계","중랑구",합계,08시-10시,135,-,185
"2018","합계","중랑구",합계,10시-12시,128,1,163
"2018","합계","중랑구",합계,12시-14시,148,1,216
"2018","합계","중랑구",합계,14시-16시,162,1,194
"2018","합계","중랑구",합계,16시-18시,204,-,253
"2018","합계","중랑구",합계,18시-20시,217,2,296
"2018","합계","중랑구",합계,20시-22시,169,2,238
"2018","합계","중랑구",합계,22시-24시,129,-,185
"2018","합계","성북구",합계,소계,1427,14,1980
"2018","합계","성북구",합계,00시-02시,97,1,164
"2018","합계","성북구",합계,02시-04시,70,1,124
"2018","합계","성북구",합계,04시-06시,53,2,71
"2018","합계","성북구",합계,06시-08시,64,-,94
"2018","합계","성북구",합계,08시-10시,144,1,195
"2018","합계","성북구",합계,10시-12시,110,1,145
"2018","합계","성북구",합계,12시-14시,149,1,196
"2018","합계","성북구",합계,14시-16시,148,2,201
"2018","합계","성북구",합계,16시-18시,156,1,205
"2018","합계","성북구",합계,18시-20시,189,-,253
"2018","합계","성북구",합계,20시-22시,116,2,150
"2018","합계","성북구",합계,22시-24시,131,2,182
"2018","합계","강북구",합계,소계,1216,13,1633
"2018","합계","강북구",합계,00시-02시,80,2,103
"2018","합계","강북구",합계,02시-04시,74,-,103
"2018","합계","강북구",합계,04시-06시,61,3,96
"2018","합계","강북구",합계,06시-08시,64,4,82
"2018","합계","강북구",합계,08시-10시,99,-,128
"2018","합계","강북구",합계,10시-12시,113,1,130
"2018","합계","강북구",합계,12시-14시,107,-,147
"2018","합계","강북구",합계,14시-16시,115,-,136
"2018","합계","강북구",합계,16시-18시,134,-,165
"2018","합계","강북구",합계,18시-20시,142,-,196
"2018","합계","강북구",합계,20시-22시,118,3,204
"2018","합계","강북구",합계,22시-24시,109,-,143
"2018","합계","도봉구",합계,소계,824,6,1061
"2018","합계","도봉구",합계,00시-02시,30,-,48
"2018","합계","도봉구",합계,02시-04시,30,-,48
"2018","합계","도봉구",합계,04시-06시,25,-,41
"2018","합계","도봉구",합계,06시-08시,42,-,56
"2018","합계","도봉구",합계,08시-10시,84,-,117
"2018","합계","도봉구",합계,10시-12시,69,-,94
"2018","합계","도봉구",합계,12시-14시,71,-,79
"2018","합계","도봉구",합계,14시-16시,90,1,102
"2018","합계","도봉구",합계,16시-18시,120,2,156
"2018","합계","도봉구",합계,18시-20시,125,3,144
"2018","합계","도봉구",합계,20시-22시,72,-,87
"2018","합계","도봉구",합계,22시-24시,66,-,89
"2018","합계","노원구",합계,소계,1569,14,2227
"2018","합계","노원구",합계,00시-02시,106,2,174
"2018","합계","노원구",합계,02시-04시,55,3,92
"2018","합계","노원구",합계,04시-06시,75,2,103
"2018","합계","노원구",합계,06시-08시,91,-,118
"2018","합계","노원구",합계,08시-10시,141,1,193
"2018","합계","노원구",합계,10시-12시,139,2,198
"2018","합계","노원구",합계,12시-14시,154,1,201
"2018","합계","노원구",합계,14시-16시,150,1,225
"2018","합계","노원구",합계,16시-18시,192,1,251
"2018","합계","노원구",합계,18시-20시,181,-,241
"2018","합계","노원구",합계,20시-22시,166,1,251
"2018","합계","노원구",합계,22시-24시,119,-,180
"2018","합계","은평구",합계,소계,1134,12,1580
"2018","합계","은평구",합계,00시-02시,86,2,129
"2018","합계","은평구",합계,02시-04시,53,2,76
"2018","합계","은평구",합계,04시-06시,32,-,42
"2018","합계","은평구",합계,06시-08시,78,-,110
"2018","합계","은평구",합계,08시-10시,108,1,159
"2018","합계","은평구",합계,10시-12시,106,2,140
"2018","합계","은평구",합계,12시-14시,107,2,140
"2018","합계","은평구",합계,14시-16시,121,1,164
"2018","합계","은평구",합계,16시-18시,125,-,168
"2018","합계","은평구",합계,18시-20시,125,1,177
"2018","합계","은평구",합계,20시-22시,103,-,151
"2018","합계","은평구",합계,22시-24시,90,1,124
"2018","합계","서대문구",합계,소계,1033,5,1403
"2018","합계","서대문구",합계,00시-02시,71,1,104
"2018","합계","서대문구",합계,02시-04시,45,-,65
"2018","합계","서대문구",합계,04시-06시,33,-,41
"2018","합계","서대문구",합계,06시-08시,55,1,86
"2018","합계","서대문구",합계,08시-10시,104,-,133
"2018","합계","서대문구",합계,10시-12시,97,-,129
"2018","합계","서대문구",합계,12시-14시,93,-,139
"2018","합계","서대문구",합계,14시-16시,102,-,136
"2018","합계","서대문구",합계,16시-18시,122,-,152
"2018","합계","서대문구",합계,18시-20시,123,-,149
"2018","합계","서대문구",합계,20시-22시,102,1,148
"2018","합계","서대문구",합계,22시-24시,86,2,121
"2018","합계","마포구",합계,소계,1671,11,2429
"2018","합계","마포구",합계,00시-02시,154,1,246
"2018","합계","마포구",합계,02시-04시,97,3,148
"2018","합계","마포구",합계,04시-06시,83,1,131
"2018","합계","마포구",합계,06시-08시,92,1,119
"2018","합계","마포구",합계,08시-10시,127,1,184
"2018","합계","마포구",합계,10시-12시,123,2,175
"2018","합계","마포구",합계,12시-14시,157,-,235
"2018","합계","마포구",합계,14시-16시,150,-,210
"2018","합계","마포구",합계,16시-18시,141,1,185
"2018","합계","마포구",합계,18시-20시,215,-,317
"2018","합계","마포구",합계,20시-22시,170,1,231
"2018","합계","마포구",합계,22시-24시,162,-,248
"2018","합계","양천구",합계,소계,1428,11,1939
"2018","합계","양천구",합계,00시-02시,86,3,136
"2018","합계","양천구",합계,02시-04시,45,1,67
"2018","합계","양천구",합계,04시-06시,60,4,89
"2018","합계","양천구",합계,06시-08시,102,-,137
"2018","합계","양천구",합계,08시-10시,128,1,152
"2018","합계","양천구",합계,10시-12시,125,-,163
"2018","합계","양천구",합계,12시-14시,127,-,166
"2018","합계","양천구",합계,14시-16시,142,1,181
"2018","합계","양천구",합계,16시-18시,165,-,212
"2018","합계","양천구",합계,18시-20시,176,-,247
"2018","합계","양천구",합계,20시-22시,141,-,191
"2018","합계","양천구",합계,22시-24시,131,1,198
"2018","합계","강서구",합계,소계,1502,11,2208
"2018","합계","강서구",합계,00시-02시,95,1,153
"2018","합계","강서구",합계,02시-04시,67,2,108
"2018","합계","강서구",합계,04시-06시,82,1,132
"2018","합계","강서구",합계,06시-08시,96,1,134
"2018","합계","강서구",합계,08시-10시,145,-,199
"2018","합계","강서구",합계,10시-12시,119,-,163
"2018","합계","강서구",합계,12시-14시,130,-,184
"2018","합계","강서구",합계,14시-16시,132,-,179
"2018","합계","강서구",합계,16시-18시,176,2,244
"2018","합계","강서구",합계,18시-20시,165,2,243
"2018","합계","강서구",합계,20시-22시,171,-,282
"2018","합계","강서구",합계,22시-24시,124,2,187
"2018","합계","구로구",합계,소계,1532,13,2129
"2018","합계","구로구",합계,00시-02시,99,-,170
"2018","합계","구로구",합계,02시-04시,53,-,67
"2018","합계","구로구",합계,04시-06시,71,1,99
"2018","합계","구로구",합계,06시-08시,90,2,111
"2018","합계","구로구",합계,08시-10시,132,-,178
"2018","합계","구로구",합계,10시-12시,124,1,175
"2018","합계","구로구",합계,12시-14시,133,-,188
"2018","합계","구로구",합계,14시-16시,169,2,228
"2018","합계","구로구",합계,16시-18시,189,-,253
"2018","합계","구로구",합계,18시-20시,180,-,223
"2018","합계","구로구",합계,20시-22시,159,5,237
"2018","합계","구로구",합계,22시-24시,133,2,200
"2018","합계","금천구",합계,소계,932,6,1326
"2018","합계","금천구",합계,00시-02시,70,-,96
"2018","합계","금천구",합계,02시-04시,41,2,70
"2018","합계","금천구",합계,04시-06시,39,-,58
"2018","합계","금천구",합계,06시-08시,62,-,89
"2018","합계","금천구",합계,08시-10시,78,-,105
"2018","합계","금천구",합계,10시-12시,74,-,92
"2018","합계","금천구",합계,12시-14시,62,-,89
"2018","합계","금천구",합계,14시-16시,78,2,98
"2018","합계","금천구",합계,16시-18시,106,-,194
"2018","합계","금천구",합계,18시-20시,128,1,173
"2018","합계","금천구",합계,20시-22시,99,-,134
"2018","합계","금천구",합계,22시-24시,95,1,128
"2018","합계","영등포구",합계,소계,2493,22,3532
"2018","합계","영등포구",합계,00시-02시,163,3,278
"2018","합계","영등포구",합계,02시-04시,101,1,159
"2018","합계","영등포구",합계,04시-06시,97,1,142
"2018","합계","영등포구",합계,06시-08시,134,3,183
"2018","합계","영등포구",합계,08시-10시,260,4,343
"2018","합계","영등포구",합계,10시-12시,213,1,270
"2018","합계","영등포구",합계,12시-14시,212,-,302
"2018","합계","영등포구",합계,14시-16시,229,2,305
"2018","합계","영등포구",합계,16시-18시,270,-,376
"2018","합계","영등포구",합계,18시-20시,322,2,430
"2018","합계","영등포구",합계,20시-22시,237,1,365
"2018","합계","영등포구",합계,22시-24시,255,4,379
"2018","합계","동작구",합계,소계,1412,9,1892
"2018","합계","동작구",합계,00시-02시,90,-,140
"2018","합계","동작구",합계,02시-04시,55,-,93
"2018","합계","동작구",합계,04시-06시,55,2,74
"2018","합계","동작구",합계,06시-08시,75,-,99
"2018","합계","동작구",합계,08시-10시,166,1,208
"2018","합계","동작구",합계,10시-12시,110,-,151
"2018","합계","동작구",합계,12시-14시,127,1,164
"2018","합계","동작구",합계,14시-16시,131,2,186
"2018","합계","동작구",합계,16시-18시,135,2,169
"2018","합계","동작구",합계,18시-20시,188,-,229
"2018","합계","동작구",합계,20시-22시,147,-,194
"2018","합계","동작구",합계,22시-24시,133,1,185
"2018","합계","관악구",합계,소계,1300,8,1717
"2018","합계","관악구",합계,00시-02시,113,2,158
"2018","합계","관악구",합계,02시-04시,78,-,120
"2018","합계","관악구",합계,04시-06시,56,1,81
"2018","합계","관악구",합계,06시-08시,76,-,103
"2018","합계","관악구",합계,08시-10시,109,-,139
"2018","합계","관악구",합계,10시-12시,117,1,139
"2018","합계","관악구",합계,12시-14시,104,-,120
"2018","합계","관악구",합계,14시-16시,122,-,156
"2018","합계","관악구",합계,16시-18시,134,-,178
"2018","합계","관악구",합계,18시-20시,141,1,168
"2018","합계","관악구",합계,20시-22시,129,2,167
"2018","합계","관악구",합계,22시-24시,121,1,188
"2018","합계","서초구",합계,소계,2478,18,3640
"2018","합계","서초구",합계,00시-02시,131,1,197
"2018","합계","서초구",합계,02시-04시,98,1,156
"2018","합계","서초구",합계,04시-06시,106,4,163
"2018","합계","서초구",합계,06시-08시,142,2,208
"2018","합계","서초구",합계,08시-10시,240,-,336
"2018","합계","서초구",합계,10시-12시,262,2,388
"2018","합계","서초구",합계,12시-14시,251,1,397
"2018","합계","서초구",합계,14시-16시,226,-,325
"2018","합계","서초구",합계,16시-18시,279,-,385
"2018","합계","서초구",합계,18시-20시,289,2,430
"2018","합계","서초구",합계,20시-22시,216,1,310
"2018","합계","서초구",합계,22시-24시,238,4,345
"2018","합계","강남구",합계,소계,3459,20,4967
"2018","합계","강남구",합계,00시-02시,299,3,463
"2018","합계","강남구",합계,02시-04시,213,2,335
"2018","합계","강남구",합계,04시-06시,164,5,229
"2018","합계","강남구",합계,06시-08시,169,3,234
"2018","합계","강남구",합계,08시-10시,296,2,405
"2018","합계","강남구",합계,10시-12시,317,-,434
"2018","합계","강남구",합계,12시-14시,337,2,480
"2018","합계","강남구",합계,14시-16시,344,-,479
"2018","합계","강남구",합계,16시-18시,317,1,426
"2018","합계","강남구",합계,18시-20시,389,-,538
"2018","합계","강남구",합계,20시-22시,295,-,421
"2018","합계","강남구",합계,22시-24시,319,2,523
"2018","합계","송파구",합계,소계,2860,27,3932
"2018","합계","송파구",합계,00시-02시,170,1,248
"2018","합계","송파구",합계,02시-04시,111,4,161
"2018","합계","송파구",합계,04시-06시,95,1,145
"2018","합계","송파구",합계,06시-08시,166,6,245
"2018","합계","송파구",합계,08시-10시,261,1,346
"2018","합계","송파구",합계,10시-12시,245,2,331
"2018","합계","송파구",합계,12시-14시,258,2,337
"2018","합계","송파구",합계,14시-16시,329,-,461
